id	path	toxicity	text
angry_12-6	/datasets/violence/audio/angry_12-6.wav	Yes	No, I'm gonna radical trust me boys fucking radical from the 70s hard fucking core Okay, all right gasoline. You know pour sugar in the gasoline
angry_12-60	/datasets/violence/audio/angry_12-60.wav	Yes	Done, Blytheon. Can you come make a sponsor music tape? Nope. Why? You and I can't have enough banter for the day unless you're going to go to the street.
angry_12-61	/datasets/violence/audio/angry_12-61.wav	Yes	Now I'm getting back to videoing. What's up with the street? The cops. Come on. Let's go get a line. I'm just asking a question. I was just asking a question. But I was just asking a question.
angry_12-62	/datasets/violence/audio/angry_12-62.wav	Yes	But if I try to start a conversation with you, why can't you answer it? Jerry! Jerry! I swear, we don't play!
angry_12-63	/datasets/violence/audio/angry_12-63.wav	Yes	I'm not into the class's anger. It's not between us.
angry_12-64	/datasets/violence/audio/angry_12-64.wav	Yes	Alright! Your smile makes my day go on. Amy, will you wake up? I don't know, I hear little munchkins think y'all have to get into my business.
angry_12-65	/datasets/violence/audio/angry_12-65.wav	Yes	We're a family. Are you? Then you want to come with him and go with him down to the family? Oh boy! Oh hell no. Family reunion!
angry_12-66	/datasets/violence/audio/angry_12-66.wav	Yes	Dang! What is that? Is that how you do a frontside blunt slide for me? He's already easy.
angry_12-67	/datasets/violence/audio/angry_12-67.wav	Yes	Watch out, police! I'm trying to disrespect your... Wait, what are they called? Hops? MOVE!
angry_12-68	/datasets/violence/audio/angry_12-68.wav	Yes	Who got the wave? He's trying to video it. Oh! Dude, I just got it! Ahhhhh!
angry_12-69	/datasets/violence/audio/angry_12-69.wav	Yes	I got it though. I care how smart you are. Just touch me. I dare you to touch me. Just touch me. I'll close my eyes and let you in. Do it.
angry_12-7	/datasets/violence/audio/angry_12-7.wav	Yes	Set the fucking house on fire, fuck your girlfriend, that kind of radical. That's how bad I am. Really bad. Don't do it in the park.
angry_12-70	/datasets/violence/audio/angry_12-70.wav	Yes	The air. It's not worth bringing. There's not enough air. Why are you so worried about looking so good? I'm not.
angry_12-71	/datasets/violence/audio/angry_12-71.wav	Yes	conversation with the young man. I don't understand boy, why you got, look, look what you've done started. That made it ten times worse.
angry_12-72	/datasets/violence/audio/angry_12-72.wav	Yes	I'll be down here Monday. Oh boy, we got school Monday! Oh, that's school day! Oh boy! No we not?
angry_12-73	/datasets/violence/audio/angry_12-73.wav	Yes	We got homework!
angry_12-74	/datasets/violence/audio/angry_12-74.wav	Yes	You little fucking bitch. Always gonna be. You're right, you're always gonna be. You're a little fucking bitch.
angry_12-75	/datasets/violence/audio/angry_12-75.wav	Yes	Come on! Come on! Come on! Always from urbanism. Always! The rest of your life!
angry_12-76	/datasets/violence/audio/angry_12-76.wav	Yes	Remember this the rest of your life. You got- I-I will punch up this- Remember this the rest of your life. Get out of here! Get out of here! Remember this the rest of your life. You got treated like a little bitch.
angry_12-77	/datasets/violence/audio/angry_12-77.wav	Yes	If you touch this guy again, I'll break your head! Go drink some water, you bastard! What's that for a truck? The rest of your life, remember you got a truck like that. Oh, you got it!
angry_12-78	/datasets/violence/audio/angry_12-78.wav	Yes	What's up?11 remaining ,
angry_12-79	/datasets/violence/audio/angry_12-79.wav	Yes	Sorry! Oh! Get them! Sorry! Sorry! Sorry!
angry_12-8	/datasets/violence/audio/angry_12-8.wav	Yes	up the landscaping, alright? Don't do it here. Every time it snows, my dick takes a beating with this shit. Really fucking hard.
angry_12-80	/datasets/violence/audio/angry_12-80.wav	Yes	Shit. What is she on? What is she even on?
angry_12-81	/datasets/violence/audio/angry_12-81.wav	Yes	Sorry! I'm sorry, I'm sorry! I forgot! Sorry! I forgot that you were a cunt! Sorry!
angry_12-82	/datasets/violence/audio/angry_12-82.wav	Yes	Sorry! Bye! She's a power girl. Everyone's like, she's high. She's gonna get arrested.
angry_12-83	/datasets/violence/audio/angry_12-83.wav	Yes	I'm sorry I forgot. What did you forget?
angry_12-84	/datasets/violence/audio/angry_12-84.wav	Yes	ご視聴ありがとうございました
angry_12-85	/datasets/violence/audio/angry_12-85.wav	Yes	I feel like she just got dumped or something.
angry_12-86	/datasets/violence/audio/angry_12-86.wav	Yes	Shit.
angry_12-87	/datasets/violence/audio/angry_12-87.wav	Yes	She's so ratchet.
angry_12-88	/datasets/violence/audio/angry_12-88.wav	Yes	ご視聴ありがとうございました
angry_12-89	/datasets/violence/audio/angry_12-89.wav	Yes	ご視聴ありがとうございました
angry_12-9	/datasets/violence/audio/angry_12-9.wav	Yes	you know got it yeah I don't want to call our PD get the cops involved all this kind of shit but like that
angry_12-90	/datasets/violence/audio/angry_12-90.wav	Yes	Two blocks away. The bag that's right there. Oh! Oh, this is happening! You've heard of Olive Garden?
angry_12-91	/datasets/violence/audio/angry_12-91.wav	Yes	That's awesome, great. Good. Wow, my Olive Garden experience has been made. Yeah, really. I didn't even need the breadsticks. I'm gonna get breadsticks in a crazy way.
angry_12-92	/datasets/violence/audio/angry_12-92.wav	Yes	She's... Oh yes. She's my biggest fan. She's following us. We following her.
angry_12-93	/datasets/violence/audio/angry_12-93.wav	Yes	Oh shit! That is not okay.
angry_12-94	/datasets/violence/audio/angry_12-94.wav	Yes	What are you gonna do? What are you gonna do? You gonna get me? You're gonna get me? Yo, she's just begging to be roasted right now, son.
angry_12-95	/datasets/violence/audio/angry_12-95.wav	Yes	Get the fuck out!
angry_12-96	/datasets/violence/audio/angry_12-96.wav	Yes	Oh, Mitcha! Mitcha! Where is it? It's out. Oh, no!
angry_12-97	/datasets/violence/audio/angry_12-97.wav	Yes	Don't even fucking try it! Don't even fucking try it! They're not fighting! They're just acting! They're friends!
angry_12-98	/datasets/violence/audio/angry_12-98.wav	Yes	Bye, friends! Bye, friends!
angry_12-99	/datasets/violence/audio/angry_12-99.wav	Yes	He watches Walking Dead? Sometimes. He looks like a really fucking monster.
angry_13-14	/datasets/violence/audio/angry_13-14.wav	Yes	Thanks for watching please subscribe and hit that like button.
angry_13-17	/datasets/violence/audio/angry_13-17.wav	Yes	Thanks for watching!
angry_13-21	/datasets/violence/audio/angry_13-21.wav	Yes	I'm a man of my word. I'm a man of my word. I'm a man of my word.
angry_13-32	/datasets/violence/audio/angry_13-32.wav	Yes	I'm going to go to bed. I'm going to go to bed. I'm going to go to bed.
angry_13-43	/datasets/violence/audio/angry_13-43.wav	Yes	That's it for now. Thanks for watching. See you next time.
angry_13-46	/datasets/violence/audio/angry_13-46.wav	Yes	I'm sorry, I'm sorry, I'm sorry, I'm sorry.
angry_13-5	/datasets/violence/audio/angry_13-5.wav	Yes	Thanks for watching!
angry_13-53	/datasets/violence/audio/angry_13-53.wav	Yes	Thanks for watching!
angry_13-74	/datasets/violence/audio/angry_13-74.wav	Yes	Thanks for watching!
angry_13-9	/datasets/violence/audio/angry_13-9.wav	Yes	Thanks for watching!
angry_14-1	/datasets/violence/audio/angry_14-1.wav	Yes	Awak lihat bot tanda di sana? Saya minta maaf untuk itu. Awak lihat bot tanda di sana? Tidak. Ia benar bahawa kita tidak melihat bot tanda. Berlaku! Itu salah kita. Sangat besar itu, anda tidak dapat melihat bot tanda.
angry_14-10	/datasets/violence/audio/angry_14-10.wav	Yes	Tidak, kami tidak memahami itu. Kami bersimpati. Kami sudah bersimpati. Kami juga sudah bersimpati. Ini adalah kekuatan kami.
angry_14-11	/datasets/violence/audio/angry_14-11.wav	Yes	I'm extremely sorry for that. I'm very sorry for that, brother. I'm extremely very sorry for that. I don't know where we are.
angry_14-12	/datasets/violence/audio/angry_14-12.wav	Yes	Jangan beritahu saya bahawa anda tidak dapat melihat bantuan. Jangan beritahu saya bahawa anda tidak dapat melihat bantuan. Adakah anda melihat bantuan atau tidak? Kami tidak melihat bantuan. Kami tidak melihat bantuan.
angry_14-13	/datasets/violence/audio/angry_14-13.wav	Yes	Jadi sekarang anda sudah menerima kereta saya. Sekarang anda akan buat apa? Kami akan menguji anda. Oh, bagaimana? Kami akan menguji anda.
angry_14-14	/datasets/violence/audio/angry_14-14.wav	Yes	Oh, kamu perlu perbaiki kereta saya. Kamu dari Singapura. Saya dari Sharlan. Bagaimana kamu mahu perbaiki kereta saya? Saya berada di belakang KL.
angry_14-15	/datasets/violence/audio/angry_14-15.wav	Yes	Where are you going to repair my car? Can you tell me how much it will cost you? Oh, I'll tell you how much, any amount you give it to me. Reasonable amount? What's reasonable? You tell me.
angry_14-16	/datasets/violence/audio/angry_14-16.wav	Yes	So what is reasonable? What is reasonable? You tell me what is reasonable?
angry_14-17	/datasets/violence/audio/angry_14-17.wav	Yes	Tidak, apa-apa saja... Kau beritahu saya apa yang berlaku. Kami benar-benar tidak tahu kerana kami benar-benar tidak tahu.
angry_14-18	/datasets/violence/audio/angry_14-18.wav	Yes	Saya bercakap dengan orang utama di sini. Tunggu. Kamu beritahu saya apa yang berbaloi. Kami akan menawarkan Rp1,000 untuk memperbaiki kereta. Oh! Betul? Rp1,000 untuk memperbaiki kereta saya?
angry_14-19	/datasets/violence/audio/angry_14-19.wav	Yes	Betul? Rp1,000 untuk dipanggil dalam kereta saya?
angry_14-2	/datasets/violence/audio/angry_14-2.wav	Yes	kerana ada banyak kereta saya tidak peduli dengan 10,000 kereta itu adalah hantikan kereta di Singapura, anda semua melakukan ini atau tidak? anda semua melakukan ini atau tidak?
angry_14-20	/datasets/violence/audio/angry_14-20.wav	Yes	Is it okay for you?
angry_14-21	/datasets/violence/audio/angry_14-21.wav	Yes	But we told you he's an article for free inhabitant, so he does not have to have a license This is on recording article for free inhabitant pursuant to the Articles and Confederation you can look at
angry_14-22	/datasets/violence/audio/angry_14-22.wav	Yes	It's in the United States Book of Codes. It is your laws you have to follow.
angry_14-23	/datasets/violence/audio/angry_14-23.wav	Yes	All right Walk back here article for free inhabitant pursuant to the Articles of Confederation Down for me is that if it records that's fine, but
angry_14-24	/datasets/violence/audio/angry_14-24.wav	Yes	I don't want you holding anything. No weapons, no weapons. All right, no. So what I'm going to ask you to do is the same thing. And get out of the car? Yes. No, I'm not getting out of the car. You can go get your superior.
angry_14-25	/datasets/violence/audio/angry_14-25.wav	Yes	Well, I am going to tow this car and you cannot be in the vehicle while I'm towing this vehicle. Well, if you go get your superior, he'll clarify that he can be set free because he does not have to.
angry_14-26	/datasets/violence/audio/angry_14-26.wav	Yes	It's not going to happen right now young lady. So either you're going to come out of the car on your own free will or I'm going to assist you. I'm going to get out of the car.
angry_14-27	/datasets/violence/audio/angry_14-27.wav	Yes	and walk down to that house? No, you are not free to leave right now. Are you saying you have authority over me? Yes I do. You have proven authority over me? Yes I do. How did you do that?
angry_14-28	/datasets/violence/audio/angry_14-28.wav	Yes	of Imperial through the sheriff. You do not have authority over a human being over a free inhabitant. Do you want to argue the point? You need to go look up your laws. I don't have to look at anything right now. What I need to do...
angry_14-29	/datasets/violence/audio/angry_14-29.wav	Yes	do is get you out of the vehicle and if you have identification please hand the identification over to me. No! Identify yourself to me. And I'm not going to step out of the vehicle. All right well
angry_14-3	/datasets/violence/audio/angry_14-3.wav	Yes	Saya rasa orang Singapura sangat berkhutbah, mengikuti peraturan. Sebaiknya anda datang, anda boleh melanggar peraturan anda.
angry_14-30	/datasets/violence/audio/angry_14-30.wav	Yes	You know, you are impeding my investigation. You are delaying me, which is a penal code violation in the state of California. That law only applies to US citizens. Well,
angry_14-31	/datasets/violence/audio/angry_14-31.wav	Yes	were you a citizen of? I am not a US citizen. See, that's where you're mistaken. I am a free inhabitant. I am of the earth. I do not belong to any corporation. I do not belong to any country. As long as you're in the sovereign...
angry_14-32	/datasets/violence/audio/angry_14-32.wav	Yes	States of the United States You will abide by the rules and laws No a free inhabitant is is is they
angry_14-33	/datasets/violence/audio/angry_14-33.wav	Yes	They are allowed to, they are free people, they have all of the rights of a US citizen without following any of their laws. Well that would just be pure anarchy if that were the case.
angry_14-34	/datasets/violence/audio/angry_14-34.wav	Yes	No, because we're peaceful people. Go call them up and ask them and they'll tell you exactly what I'm talking about. Well, I don't know who to call. You're superior. Well, I'm superior.
angry_14-35	/datasets/violence/audio/angry_14-35.wav	Yes	I am a superior to a certain extent. So call your superior. Well, it's gonna take a couple hours or so for somebody to come down. So that's not gonna happen right now. Well, then we're gonna.
angry_14-36	/datasets/violence/audio/angry_14-36.wav	Yes	We just need to call in and tell them I'm a free inhabitant and find out what that is. Well I am going to tow this vehicle young lady so you cannot be in this vehicle.
angry_14-37	/datasets/violence/audio/angry_14-37.wav	Yes	I understand that. So I'm to, alright, then I'm going to get out of the vehicle and I'm going to walk down to that house because you do not have authority over me. No you're not. Well then I'm not getting out of the vehicle. No you're not. Why? You're not free to leave.
angry_14-38	/datasets/violence/audio/angry_14-38.wav	Yes	Fuck you bitch! Now! Whatever!
angry_14-39	/datasets/violence/audio/angry_14-39.wav	Yes	I want my kids! I want my kids!
angry_14-4	/datasets/violence/audio/angry_14-4.wav	Yes	Kami tidak sepatutnya melakukannya kerana kami tidak mempunyai satu kata. Jadi kami hanya mempunyai satu kata. Oh, jadi kamu tidak bermakna kerana satu kata kamu hanya memutuskan untuk memotong peraturan?
angry_14-40	/datasets/violence/audio/angry_14-40.wav	Yes	You better tell me you're in part of this shit. You're gonna work on me, you better go at home. For real? I know it. Yo! I know it.
angry_14-41	/datasets/violence/audio/angry_14-41.wav	Yes	Talk to me bitch, talk to me bitch, talk to me bitch, talk to me bitch.
angry_14-42	/datasets/violence/audio/angry_14-42.wav	Yes	You're out of your mind! I'm not going nowhere! Alright, just leave it on the hallway. What am I going to leave it on the wall? Just walk your way!
angry_14-43	/datasets/violence/audio/angry_14-43.wav	Yes	James, shut up! Really? You serious? You serious? You're a grown ass man! What? You fucking 16!
angry_14-44	/datasets/violence/audio/angry_14-44.wav	Yes	I don't want that bitch! Stupid! Why you telling me to let it go? I'm not saying nothing! I don't have kids!
angry_14-45	/datasets/violence/audio/angry_14-45.wav	Yes	My kids, my baby daddy gonna smash him, smash him.
angry_14-46	/datasets/violence/audio/angry_14-46.wav	Yes	I'm talking. What kind of niggas get wild with a bitch? Y'all right. You hear that, girl? He can't talk. He can't talk. I will get out of the vehicle.
angry_14-47	/datasets/violence/audio/angry_14-47.wav	Yes	Well, I'm getting some on us. All right, well you're not free to leave. I'm, I, I, no. You're gonna take the bag off. No, no I'm not. You're gonna take the bag off. No I'm not. Is it not your? Hey!
angry_14-48	/datasets/violence/audio/angry_14-48.wav	Yes	This is, you're raping me. This is rape, this is rape. This is rape. Ah! Ah! Okay. Relax your arms.
angry_14-49	/datasets/violence/audio/angry_14-49.wav	Yes	It's relaxed. Stop fighting with me. It's relaxed. Stop fighting with me. Stop fighting. All right. I'm not fighting. Center two, five.
angry_14-5	/datasets/violence/audio/angry_14-5.wav	Yes	Kami berkata ini salah kami. Ini salah kami. Kami sangat-sangat minta maaf. Kenapa kamu tidak memberi maaf kepada orang yang dihantar? Orang yang tidak dapat menemukan apa-apa?
angry_14-50	/datasets/violence/audio/angry_14-50.wav	Yes	I'm lifting my arm up, I'm lifting my arm up. It's hot, okay? I just, I told you what I was doing. This is pain compliance, okay? It's not meant to be comfortable.
angry_14-51	/datasets/violence/audio/angry_14-51.wav	Yes	Do I have your attention?
angry_14-52	/datasets/violence/audio/angry_14-52.wav	Yes	This is completely illegal. No! Take my bag off! I can't. You're not putting me in the car. You can wait till you get to your pier.
angry_14-53	/datasets/violence/audio/angry_14-53.wav	Yes	You are not taking my bag off. You can handcuff me with my bag on. You're right, I will. Relaxed. Unrelaxed.
angry_14-54	/datasets/violence/audio/angry_14-54.wav	Yes	You're gonna get in so much trouble, you son of a bitch! You're gonna-
angry_14-55	/datasets/violence/audio/angry_14-55.wav	Yes	You don't even know what you're doing! I'm telling you, I'm gonna fucking sue you! Stop. What's your name? Argedona, Ard fucking Godona, you're gonna get arrested, you're gonna get fu-
angry_14-56	/datasets/violence/audio/angry_14-56.wav	Yes	Oh my god, you don't know your own laws! I'm whooping your motherfucking ass! I'm not playing!
angry_14-57	/datasets/violence/audio/angry_14-57.wav	Yes	I'm not playing. I'm gonna stump a mud hole in your ass and walk it dry. Tonight! If you don't have all of that shit on.
angry_14-58	/datasets/violence/audio/angry_14-58.wav	Yes	You got an excuse for every goddamn thing and it's a motherfucking lie. It ain't even an excuse, it's a motherfucking lie.
angry_14-59	/datasets/violence/audio/angry_14-59.wav	Yes	You told me you didn't have no goddamn books. They didn't give me none. I know that's a goddamn lie.
angry_14-60	/datasets/violence/audio/angry_14-60.wav	Yes	You must fucking think I'm stupid! You must think I'm stupid!
angry_14-61	/datasets/violence/audio/angry_14-61.wav	Yes	your mother stupid. All that shit that y'all do, we done did it six times already. So don't think you smarter than us.
angry_14-62	/datasets/violence/audio/angry_14-62.wav	Yes	You better get them goddamn books. That's all that's what I know and you better pass that motherfucking class Or your ass is stupid
angry_14-63	/datasets/violence/audio/angry_14-63.wav	Yes	Period. And I don't like to call people stupid. You smarter than that. It don't take you five
angry_14-64	/datasets/violence/audio/angry_14-64.wav	Yes	10 minutes to do your goddamn homework and do your classwork and stop fucking talking and giggling. That goes for you too, Signe.
angry_14-65	/datasets/violence/audio/angry_14-65.wav	Yes	How the fuck we getting called? Oh, Sydney was giggling and laughing and playing with other goddamn students. Do your fucking work!
angry_14-66	/datasets/violence/audio/angry_14-66.wav	Yes	If y'all fail, I'm not gonna feel bad for you. I'm just gonna say, guys.
angry_14-67	/datasets/violence/audio/angry_14-67.wav	Yes	It's a damn shame because all y'all are smart. Y'all just don't want to do the fucking work. It ain't that hard. You do your homework. You do your classwork.
angry_14-68	/datasets/violence/audio/angry_14-68.wav	Yes	You fucking pass! If you don't know something, you ask a goddamn question! That's how simple it is!
angry_14-69	/datasets/violence/audio/angry_14-69.wav	Yes	Thanks for watching!
angry_14-7	/datasets/violence/audio/angry_14-7.wav	Yes	Kali ini, perempuan yang akan menghadapinya akan perlu menunggu selama berapa lama. Baiklah, kami minta maaf. Kami minta maaf. Kami sangat minta maaf. Kami minta maaf. Kami minta maaf. Kami minta maaf.
angry_14-8	/datasets/violence/audio/angry_14-8.wav	Yes	Saya minta maaf. Saya minta maaf kerana... Saya sakit dan penat dengan orang yang tidak bertanggungjawab seperti anda. Ya, sekarang anda...
angry_14-9	/datasets/violence/audio/angry_14-9.wav	Yes	Kami sangat minta maaf, kami minta maaf kerana kami di sini, kami sangat memuji anda. Kamu takut? Kamu tak tahu apa yang dikatakan? Kerana orang yang menguruskan keadaan tidak boleh bergaduh untuk hak mereka.
angry_15-1	/datasets/violence/audio/angry_15-1.wav	Yes	I don't give a fuck about going to jail. That's the point. Why can't I give my shit, dude? Get what? My car. That's the only thing I can think of that's with my kid. Your name is not on it. My wife...
angry_15-10	/datasets/violence/audio/angry_15-10.wav	Yes	Fuck off! You fuck off! Go on! Go on! Fuck off! On engine!
angry_15-11	/datasets/violence/audio/angry_15-11.wav	Yes	You're a scardag! Fuck off now! You're a cold fuck-off! Fuck off! Come on! Come on, come on, come on! Fuck off! Fuck off! Fuck off!
angry_15-12	/datasets/violence/audio/angry_15-12.wav	Yes	Go on the fuck in the car! Go on! Fuck you! I won't fucking hit you! I'll kick you!
angry_15-13	/datasets/violence/audio/angry_15-13.wav	Yes	Hey ladies!
angry_15-15	/datasets/violence/audio/angry_15-15.wav	Yes	Danny!
angry_15-16	/datasets/violence/audio/angry_15-16.wav	Yes	Dude, get it!
angry_15-17	/datasets/violence/audio/angry_15-17.wav	Yes	I'm done! It's not focusing on him, because...
angry_15-18	/datasets/violence/audio/angry_15-18.wav	Yes	This is annoying, come on What the fuck? Yeah, he's not happy Alright!
angry_15-19	/datasets/violence/audio/angry_15-19.wav	Yes	We have different. Are you the mom? No, no. Are you the mom? Not going nowhere. Not going nowhere. You touch me, you touch me.
angry_15-2	/datasets/violence/audio/angry_15-2.wav	Yes	I just picked up the car, man. Where the fuck you, dude? Okay, you're a fucking piece of shit. How the fuck you gonna do that to me? How you gonna do this, man?
angry_15-20	/datasets/violence/audio/angry_15-20.wav	Yes	Don't touch me! Don't touch me! Don't worry! Because you kicked my other restaurant! You did not kick my other restaurant!
angry_15-21	/datasets/violence/audio/angry_15-21.wav	Yes	Yeah, you can. This is a private establishment. Are you kidding me? This is private property. Yeah, you can.
angry_15-22	/datasets/violence/audio/angry_15-22.wav	Yes	What? This is America, are you kidding me? I have a question, are you bothered by the kid crying? I am actually, yeah, I am. Do you have a bias? No, I don't.
angry_15-23	/datasets/violence/audio/angry_15-23.wav	Yes	And okay, and that's not my problem. I choose not to have kids. It's not my problem
angry_15-24	/datasets/violence/audio/angry_15-24.wav	Yes	Okay? You are crazy! I am crazy! You are dealing with a crazy one here! You are crazy! You know, if you talk a bitch, I'm a bitch!
angry_15-25	/datasets/violence/audio/angry_15-25.wav	Yes	I have no clue what she's doing. I don't want to figure out what she's doing.
angry_15-26	/datasets/violence/audio/angry_15-26.wav	Yes	What are we gonna do?
angry_15-27	/datasets/violence/audio/angry_15-27.wav	Yes	Ring around the rosy, pockets full of pussies Hey! Weird. Watch.
angry_15-28	/datasets/violence/audio/angry_15-28.wav	Yes	We want to move our vehicular. I have no clue who she is. Yes. Yes, what do you want?
angry_15-29	/datasets/violence/audio/angry_15-29.wav	Yes	I'm getting out of my car. You want a medal for being the creepiest person I've ever seen?
angry_15-3	/datasets/violence/audio/angry_15-3.wav	Yes	I'm the fucking other dude. At this point, I'm gonna have to go walk away from you. Why? It's the law, man. We don't ride it. Why the fuck can't I get my car back, man? Fuck you, you fucking punk.
angry_15-30	/datasets/violence/audio/angry_15-30.wav	Yes	I would like to leave right now, but this lady is standing here, and she's breathing on your window watch watch the fog
angry_15-31	/datasets/violence/audio/angry_15-31.wav	Yes	She's gonna break my fucking window.
angry_15-32	/datasets/violence/audio/angry_15-32.wav	Yes	Two hours later Don't do that, don't do that! What are you doing? Now she's shaking my fucking car
angry_15-33	/datasets/violence/audio/angry_15-33.wav	Yes	Oh, let's see this.
angry_15-34	/datasets/violence/audio/angry_15-34.wav	Yes	Is it recording? Yes.
angry_15-35	/datasets/violence/audio/angry_15-35.wav	Yes	Creepy lady.
angry_15-36	/datasets/violence/audio/angry_15-36.wav	Yes	I don't know what I want to do.
angry_15-37	/datasets/violence/audio/angry_15-37.wav	Yes	Let me do voice over here.
angry_15-38	/datasets/violence/audio/angry_15-38.wav	Yes	Oh man!
angry_15-39	/datasets/violence/audio/angry_15-39.wav	Yes	I wish I was dead right now, can you please run me over?
angry_15-4	/datasets/violence/audio/angry_15-4.wav	Yes	What? Are you laughing at each other? Oh my god! What's wrong with the guy? Oh, she's so cute.
angry_15-40	/datasets/violence/audio/angry_15-40.wav	Yes	I'm just gonna take off.
angry_15-41	/datasets/violence/audio/angry_15-41.wav	Yes	Just start backing up. I don't know what she'll do. Oh, oh sneeze coming you guys sneeze coming
angry_15-42	/datasets/violence/audio/angry_15-42.wav	Yes	Oh my god.
angry_15-43	/datasets/violence/audio/angry_15-43.wav	Yes	What the f***?
angry_15-44	/datasets/violence/audio/angry_15-44.wav	Yes	Is it on the rib? Is the rib like... How do people let... yeah, how do people let her out of... I don't know. Hold this.
angry_15-45	/datasets/violence/audio/angry_15-45.wav	Yes	Yeah, I took it. You're not sure it's on the train. Until I've written out the form, I'm not gonna be doing it. Carry on writing. You know what I'm saying? You know what I'm saying?
angry_15-46	/datasets/violence/audio/angry_15-46.wav	Yes	It's the first time I've dealt with you. It's the first time I've taken you off the street.
angry_15-47	/datasets/violence/audio/angry_15-47.wav	Yes	What the hell is that? You're not coming in? What? You're jumping off the street. No, don't come in.
angry_15-48	/datasets/violence/audio/angry_15-48.wav	Yes	He just said he's gonna drag me off the train. If we have to, we will, yes. Come near me, it's an assault. Come near me, it's an assault! Because he just said he's gonna drag me off the train.
angry_15-49	/datasets/violence/audio/angry_15-49.wav	Yes	Get away from me. Then jump off. Get away from me. Come on in. You couldn't touch me. You couldn't touch me. Come on in. You first. Come on in. Get away. Let him try first. Come on. Come on in. That was one and one and first.
angry_15-50	/datasets/violence/audio/angry_15-50.wav	Yes	It's not going on one. Why on one? It's not going on one. Steven, get off. Off the train. Off the train. Off the train.
angry_15-51	/datasets/violence/audio/angry_15-51.wav	Yes	Alright, I'll turn you down mate. Stephen, it's only the first time, it's there to happen is it?
angry_15-52	/datasets/violence/audio/angry_15-52.wav	Yes	What do you mean, you fag? Fuck off!
angry_15-53	/datasets/violence/audio/angry_15-53.wav	Yes	Arrgh, Argentina! FUCKING?!?
angry_15-54	/datasets/violence/audio/angry_15-54.wav	Yes	What? Get off me now. Get off! Get off!
angry_15-55	/datasets/violence/audio/angry_15-55.wav	Yes	Not yet
angry_15-56	/datasets/violence/audio/angry_15-56.wav	Yes	You ripped my coat, I swear to God.
angry_15-57	/datasets/violence/audio/angry_15-57.wav	Yes	Welcome to the rest of my life!
angry_15-59	/datasets/violence/audio/angry_15-59.wav	Yes	I need my shirt.
angry_15-6	/datasets/violence/audio/angry_15-6.wav	Yes	Why is he doing it?
angry_15-60	/datasets/violence/audio/angry_15-60.wav	Yes	Alright.
angry_15-62	/datasets/violence/audio/angry_15-62.wav	Yes	Thanks for watching!
angry_15-63	/datasets/violence/audio/angry_15-63.wav	Yes	Det v Game Godt,Ed stand
angry_15-65	/datasets/violence/audio/angry_15-65.wav	Yes	Dude, it's too bad.
angry_15-67	/datasets/violence/audio/angry_15-67.wav	Yes	I can call some bloods of the crypt, but how about the war I farmed up, bitch? Didn't I kick you in the goddamn open town for driving you down the goddamn alley?
angry_15-68	/datasets/violence/audio/angry_15-68.wav	Yes	Stay in L.A. motherfucker!
angry_15-69	/datasets/violence/audio/angry_15-69.wav	Yes	Check all this shit down, man.
angry_15-7	/datasets/violence/audio/angry_15-7.wav	Yes	Thank you.
angry_15-70	/datasets/violence/audio/angry_15-70.wav	Yes	Fuck
angry_15-71	/datasets/violence/audio/angry_15-71.wav	Yes	Get the fuck out of here!
angry_15-72	/datasets/violence/audio/angry_15-72.wav	Yes	I'm gonna go down there and show them. Dig it! Dig it! This is world-class shit, though.
angry_15-73	/datasets/violence/audio/angry_15-73.wav	Yes	Goddamn! I'm going platinum for this shit! Goddamn!
angry_15-8	/datasets/violence/audio/angry_15-8.wav	Yes	Fuck off! Who are you? Who are you? I'll tell you what.
angry_15-9	/datasets/violence/audio/angry_15-9.wav	Yes	What the fuck did you do? What the fuck did you do? What the fuck did you do? What the fuck did you do? Get out of here!
angry_16-1	/datasets/violence/audio/angry_16-1.wav	Yes	Thanks for watching.
angry_16-10	/datasets/violence/audio/angry_16-10.wav	Yes	You got him!
angry_16-11	/datasets/violence/audio/angry_16-11.wav	Yes	Don't do that. I don't believe you. Oh! Oh! Holy shit!
angry_16-12	/datasets/violence/audio/angry_16-12.wav	Yes	I am done, she pulled out the pad. I am fucking done. Can I sneak up? What? Do you want to see me go out, man? I'm going to the back floor. That's what I'm saying. One.
angry_16-14	/datasets/violence/audio/angry_16-14.wav	Yes	You're stuck, you're stuck. You gonna do all that? All that. You gonna do all that? All that shit. All that shit, nigga. It's my life I'm fighting for. I'm gonna fight.
angry_16-15	/datasets/violence/audio/angry_16-15.wav	Yes	He raw start hip hop right here bro. My phone dead boy.
angry_16-17	/datasets/violence/audio/angry_16-17.wav	Yes	Oh
angry_16-18	/datasets/violence/audio/angry_16-18.wav	Yes	I love you, Finn! I love you, Finn! I love you, Finn! We love you, Finn!
angry_16-19	/datasets/violence/audio/angry_16-19.wav	Yes	Oh shit! Yo, white people said it!
angry_16-21	/datasets/violence/audio/angry_16-21.wav	Yes	Get out of here! Get out of here! Get in! Get in! Get in! Get in!
angry_16-22	/datasets/violence/audio/angry_16-22.wav	Yes	I gotta get out! Two! Two! Two! HONK! Shut the rickety- Hey!
angry_16-23	/datasets/violence/audio/angry_16-23.wav	Yes	You know? You can't pop in and get us like that for him. That's what he's got for me. What? Go, go!
