id	path	text	toxicity
noviolence_01-118	/datasets/violence/audio/noviolence_01-118.wav	And that was what was, you know, because the only thing in their life that could cause that kind of orthopedic dysfunction is sitting too much. So we had this moment where we were like, oh my god, why did I...	No
noviolence_01-119	/datasets/violence/audio/noviolence_01-119.wav	didn't we realize this earlier? You know, we've been telling everybody you can't sit and we've been talking to professional teams and military and getting all these cool photos from people all over the world have created these makeshift standing desk.	No
noviolence_01-12	/datasets/violence/audio/noviolence_01-12.wav	The evolutions, you go back to bicep curls, we're doing 21s. Yeah, yeah, yeah. For time. Lots of abs. You know, what's interesting, Juliette and I spent.	No
noviolence_01-120	/datasets/violence/audio/noviolence_01-120.wav	And then we're just carting our own kids off and they're sitting all day at school. So we were kind of horrified when we realized that. With our 10 year old now, Georgia started to walk more and more like a duck. And she was basically...	No
noviolence_01-121	/datasets/violence/audio/noviolence_01-121.wav	growing like a weed and starting to solve mechanical problems. She was starting to self organize in a critically difficult way. And this is just going to be an ACL statistic. I guarantee you higher Q angle than my other dog.	No
noviolence_01-122	/datasets/violence/audio/noviolence_01-122.wav	right? Georgia or Carolina and Juliet, they're almost varus in their like bow-legged like torque pigs that you guys are.	No
noviolence_01-123	/datasets/violence/audio/noviolence_01-123.wav	And then, George and I have a higher cue angle, right? Yeah. But there she was, twisting. We were taking her to a rolfer. We were trying to move. And it was only until we removed the noxious stem.	No
noviolence_01-124	/datasets/violence/audio/noviolence_01-124.wav	sitting that we literally have started to see her unwind.	No
noviolence_01-125	/datasets/violence/audio/noviolence_01-125.wav	but we were going down the path. When we wrote ready to run, we noticed that all of the first graders, kindergartners run beautifully. They run like.	No
noviolence_01-126	/datasets/violence/audio/noviolence_01-126.wav	They run like human beings, they're supposed to run. It doesn't matter what's on their feet. They pull, they fall. It's like you can't. They don't need to warm up before they can recess. No, sprint. Beginning of first grade, same thing, halfway through first.	No
noviolence_01-127	/datasets/violence/audio/noviolence_01-127.wav	grade half the cohorts splits and you start to see hill striking you're like whoa whoa whoa this kids went home and asked for a bunch of heel strike for Christmas like what you're seeing is that they have adapted to that	No
noviolence_01-128	/datasets/violence/audio/noviolence_01-128.wav	that habitus pattern and now we can start to have this conversation. What does it mean to be a human being? Yeah, and then can I make the environment reflective?	No
noviolence_01-129	/datasets/violence/audio/noviolence_01-129.wav	It's not like technology is not going away You know our kids are gonna be on technology for their whole lives a lot and we limit we limited our house We limit it, but nevertheless. It's gonna be a huge	No
noviolence_01-13	/datasets/violence/audio/noviolence_01-13.wav	our whole lives.	No
noviolence_01-130	/datasets/violence/audio/noviolence_01-130.wav	huge part of their lives, even more part of their lives than it is part of ours. So it's this thing of how do we make the environment work with their physiology. And we can't even limit it too much because if you know that they're going to...	No
noviolence_01-131	/datasets/violence/audio/noviolence_01-131.wav	have to have competency with technology to be successful in this modern world. So we have to teach our kids the same way we teach them to brush, you know, to brush their teeth or eat or this is how we sleep.	No
noviolence_01-132	/datasets/violence/audio/noviolence_01-132.wav	but this is how we interact. This is what it means to inoculate yourself. And once again, we start taking away movement variability. So...	No
noviolence_01-133	/datasets/violence/audio/noviolence_01-133.wav	If you're standing on your desk and your desk is this high, go ahead and try to slouch. You can't. And we've automatically protected you. And so I think that's what we want.	No
noviolence_01-134	/datasets/violence/audio/noviolence_01-134.wav	is if we give people an organizing principle, then suddenly they can apply that to, hey, what environment am I in? What decisions can I make at the moment?	No
noviolence_01-135	/datasets/violence/audio/noviolence_01-135.wav	try to reflect and respect who I am as a moving animal. Yeah, that's beautiful. One thing I talk about with my clients is this idea of movement hygiene, right? So yeah, you're practicing. You have a prac-	No
noviolence_01-136	/datasets/violence/audio/noviolence_01-136.wav	that's maybe an hour a day. What's happening those other 23 hours of the day? So you.	No
noviolence_01-137	/datasets/violence/audio/noviolence_01-137.wav	You can't fix these problems within that spell. Even two hours, even three hours. Because how many hours are you sitting on top of that?	No
noviolence_01-138	/datasets/violence/audio/noviolence_01-138.wav	and the way that you're sitting and the way that you're driving. You know, one thing, so my bad pattern historically is a lot of kyphosis. So I'm driving in the car with my wife and I'm talking to her and I'm like...	No
noviolence_01-139	/datasets/violence/audio/noviolence_01-139.wav	this again aren't I? Like if I pay attention. But I can feel it. I can feel like oh that that that when I actually pay attention when I start	No
noviolence_01-14	/datasets/violence/audio/noviolence_01-14.wav	play as whitewater athletes so you know we were we were mountain bikes we ran we were outdoors and then we backdoored him because you know 15 years ago	No
noviolence_01-140	/datasets/violence/audio/noviolence_01-140.wav	paying attention to my body's feedback. That's not good. It's lazy. I'm just sitting on these tissues. How about not lazy, but how about deeply patterned? Deeply patterned.	No
noviolence_01-141	/datasets/violence/audio/noviolence_01-141.wav	The neurobiology is known to us now that these you're wired for movement and that those neural pathways wire together and say hey This is the default. I'm stressed you default	No
noviolence_01-142	/datasets/violence/audio/noviolence_01-142.wav	to what you know and what you've practiced the most, and why would your physiology or your mechanics be any other way? In fact, we know it is.	No
noviolence_01-143	/datasets/violence/audio/noviolence_01-143.wav	You know, it's a movement is a physical manifestation of what's happening in the brain. That's all it is. Yeah. Yes, I mean, and you can't tell me that this is in a better shoulder position than this.	No
noviolence_01-144	/datasets/violence/audio/noviolence_01-144.wav	You may still be world champion in the world, but guess what? Someday, this is the limiting factor. I'll catch up with you. You know what I think, what I've come to believe is even though we own a gym and we of course believe in the world, we're going to be able to do it.	No
noviolence_01-145	/datasets/violence/audio/noviolence_01-145.wav	in exercising and movement practice that I think I actually value that less now than the concept of moving all day. You know I mean I read recently that the	No
noviolence_01-146	/datasets/violence/audio/noviolence_01-146.wav	gym memberships in this country literally track perfectly with the increase in obesity, right? So that's not working. Like people going to the gym for an hour a day is not solving the problem.	No
noviolence_01-147	/datasets/violence/audio/noviolence_01-147.wav	And it's because people have gotten in this mentality that they check the box and do their one hour of cardio a day and some little weight lifting here and there, that they're fine, that they're going to be protected.	No
noviolence_01-148	/datasets/violence/audio/noviolence_01-148.wav	But really it actually would be better for those people to quit going to the gym and figure out a way to move throughout their day and eat pretty well and they would actually be more healthy than if they did that.	No
noviolence_01-149	/datasets/violence/audio/noviolence_01-149.wav	exercise. 100%. We are trying to advocate for look you need a few things at home. You can develop a physical practice at home and then you can make decisions. We get up early and wake our kids up early.	No
noviolence_01-15	/datasets/violence/audio/noviolence_01-15.wav	20 years ago there was very little formal movement training on top of extreme athletics. The thing you did was you spent more time in your domain. You paddled more.	No
noviolence_01-150	/datasets/violence/audio/noviolence_01-150.wav	so we can walk to school.	No
noviolence_01-151	/datasets/violence/audio/noviolence_01-151.wav	Right? Like easy. And you know, we got in a bad habit for a couple years at school where we were getting up too late and we were all sleeping in and then we would have to drive our kids to school and then I read...	No
noviolence_01-152	/datasets/violence/audio/noviolence_01-152.wav	I read that book The Power of Habit and it was especially with walking to school was like a light bulb for me because I Realized that we weren't getting it together to walk to school simply because we were way	No
noviolence_01-153	/datasets/violence/audio/noviolence_01-153.wav	up 20 minutes too late. Like it was just a 20 minute habit difference and like we just figured it out and we committed to it and now we walk to school every day. That's that's one of the most important.	No
noviolence_01-154	/datasets/violence/audio/noviolence_01-154.wav	movement hygiene practices to me is walk and especially walking early in the day because you're getting that early morning sunlight That's resetting your circadian rhythm. So one of the things that I've been really working on	No
noviolence_01-155	/datasets/violence/audio/noviolence_01-155.wav	my own personal practices, when I get up with my kids, we go for a walk before I take them to daycare. And...	No
noviolence_01-156	/datasets/violence/audio/noviolence_01-156.wav	That's huge. You know what, it was really interesting. Just a couple weeks ago, the kids were sick so our whole schedule got messed up and I was out of it for a week and I've had insomnia problems my whole life.	No
noviolence_01-157	/datasets/violence/audio/noviolence_01-157.wav	they've been much	No
noviolence_01-158	/datasets/violence/audio/noviolence_01-158.wav	better and I got to the end of the week and all of a sudden I couldn't fall asleep at night. I wasn't sleepy at night. It's like, huh, I haven't had early morning sun exposure, I haven't had early morning exercise.	No
noviolence_01-159	/datasets/violence/audio/noviolence_01-159.wav	to reset all those cortisol rhythms. Boom, there it is.	No
noviolence_01-16	/datasets/violence/audio/noviolence_01-16.wav	That was the limiting factor. One of the things that happened then is that we grew up, went to grad school, had some babies and then also became obsessed with this formal...	No
noviolence_01-160	/datasets/violence/audio/noviolence_01-160.wav	That.	No
noviolence_01-161	/datasets/violence/audio/noviolence_01-161.wav	Human beings used to walk all the time. It's, you know, Katie Bowman's a friend of both of ours. We talked a lot about her. She talks about, this is probably the biggest missing movement nutrient.	No
noviolence_01-162	/datasets/violence/audio/noviolence_01-162.wav	Well, I know dr. New Isles looks the cross pattern motion or it's the fact that you're designed to move and that means a lot You're gonna walk. Yeah, and you should probably walk him something that looks flat or bare	No
noviolence_01-163	/datasets/violence/audio/noviolence_01-163.wav	foot. Yeah. So what's interesting now as we get into this conversation, well, because people are like, hey, I have two kids and this job and it's dark when I go. I mean, we were working with night.	No
noviolence_01-164	/datasets/violence/audio/noviolence_01-164.wav	on the fuel band. We've got some fuel bands put some on our kids.	No
noviolence_01-165	/datasets/violence/audio/noviolence_01-165.wav	And our kids would be like, look how many steps I did. It was raining. And literally their steps dropped in half. Yeah, and like, George was doing like 12,000 steps, rainy day, 4,000. Yeah. God forbid you live in Seattle.	No
noviolence_01-166	/datasets/violence/audio/noviolence_01-166.wav	where it rains all the time. But what's interesting then is that we're saying, okay, well, hey, this environment does affect. What we see is in the winter in Iowa, the movement options are different.	No
noviolence_01-167	/datasets/violence/audio/noviolence_01-167.wav	Kids aren't as active necessarily. We don't go outside, we don't expose ourselves to cold. We're not cold, we're not hot. Right? We've homogenized so much, we've stopped being...	No
noviolence_01-168	/datasets/violence/audio/noviolence_01-168.wav	just being uncomfortable. Well even just recess like our kids' school if it's raining they don't go outside. Which to me is crazy because you know when I was a kid I grew up in a snowy climate. Back in NOM.	No
noviolence_01-169	/datasets/violence/audio/noviolence_01-169.wav	and not but I mean we all had our snow clothes and I remember going to the little mud room in first grade and putting my snow clothes on to go outside and play at recess and come back in so the fact that my	No
noviolence_01-17	/datasets/violence/audio/noviolence_01-17.wav	whole lives movement, you know, because we needed to understand. Long before I found CrossFit, I was following Pavel's stuff. I was Olympic lifting, reading Dan John's work.	No
noviolence_01-170	/datasets/violence/audio/noviolence_01-170.wav	kids don't even go outside to play at recess is just crazy. We walk in the rain. Absolutely. But I don't want to lose this point because the question now is, OK, I have this pure movement.	No
noviolence_01-171	/datasets/violence/audio/noviolence_01-171.wav	practice outside and getting the sunlight and all I have to do is quit my job, not be with my family, homeschool my kids, grow my own kombucha.	No
noviolence_01-172	/datasets/violence/audio/noviolence_01-172.wav	So the question is...	No
noviolence_01-173	/datasets/violence/audio/noviolence_01-173.wav	If we, you know, because we evaluate a lot of the experience of people's program based on how does this scale? How does this scale?	No
noviolence_01-174	/datasets/violence/audio/noviolence_01-174.wav	impact a working family who doesn't have the flexibility that we have. And so then we need to start saying, well, what are the pieces? Can a night walk after, you know,	No
noviolence_01-175	/datasets/violence/audio/noviolence_01-175.wav	moving. Where can we slip this into a practice and what are the components of and what I'll tell you about our gym, our gym culture is that we really are saying hey you know we	No
noviolence_01-176	/datasets/violence/audio/noviolence_01-176.wav	gone away from maybe like tight couples and triplets to boy we better teach walking and crawling and and we've got to really restore the patterning that we're not getting because	No
noviolence_01-177	/datasets/violence/audio/noviolence_01-177.wav	because that is the thing that's going to make the base for the next piece. But if I could just interrupt, like the reason we love the standing desk is it's just so simple and it's just...	No
noviolence_01-178	/datasets/violence/audio/noviolence_01-178.wav	such an easy thing that anyone, whether you're a two person working family, you can go to work all day and just be in constant motion. Your kid can be in motion all day at school.	No
noviolence_01-179	/datasets/violence/audio/noviolence_01-179.wav	one of the simplest most universal solutions and certainly it's not the end-all be-all and we've never said that but it's just so Simple and easy and you know for people who don't have lifestyles	No
noviolence_01-18	/datasets/violence/audio/noviolence_01-18.wav	I was down south with an Olympic lifting coach. We would be in our club one, like the Globo Gym. Juliet was an attorney, I was in grad school.	No
noviolence_01-180	/datasets/violence/audio/noviolence_01-180.wav	and the desk has a bar at the bottom that pivots because what you're seeing is, okay, now I'm not sitting, but now I'm static again. We're not designed to be.	No
noviolence_01-181	/datasets/violence/audio/noviolence_01-181.wav	We're not supposed to be statues. We're supposed to be walking. You're supposed to be walking. And I always tell people, I'm like, have you ever meditated before? And they're like, yes. And I was like, how did you back to after the first two minutes? They're like, oh, it's burning. It's burning. And I was like, no.	No
noviolence_01-182	/datasets/violence/audio/noviolence_01-182.wav	So when you sat in a good position for 20 minutes, you died. So tell me how your child's gonna sit for eight hours if you can't manage 15 minutes of sitting.	No
noviolence_01-183	/datasets/violence/audio/noviolence_01-183.wav	in a good position, right? So the idea is you, we want to create movement rich environments. So then we start saying, okay, what is it about the human that makes us human? Let's make the environment	No
noviolence_01-184	/datasets/violence/audio/noviolence_01-184.wav	So at our school, our desks have a bar that moves, so kids are in constant motion. On to fascia, on the bone, on the muscular system, right? Balancing, they can lean. And guess what, when they're ready to go,	No
noviolence_01-185	/datasets/violence/audio/noviolence_01-185.wav	to sit down on the floor. Now we've introduced a squat. Now they sit on the floor. Now they work on the floor. Now we have hips from full range of motion. And by the way, all you had to do was take the chairs out.	No
noviolence_01-186	/datasets/violence/audio/noviolence_01-186.wav	give kids the option of being here or here. That's that block pattern and suddenly we start to see better movement hygiene through the course of the day. We just have to flip our brains about deciding.	No
noviolence_01-187	/datasets/violence/audio/noviolence_01-187.wav	what is it that makes us human? Yeah. And I'll tell you, we are in a cohort, Julien and I are in our 40s.	No
noviolence_01-188	/datasets/violence/audio/noviolence_01-188.wav	We work with a lot, we know all our working friends are not nerds like us, right? And they struggle with finding time to train, exercise, still exercise, like SoulCycle is exercise.	No
noviolence_01-189	/datasets/violence/audio/noviolence_01-189.wav	of them, right? Breathing hard is exercising, not moving. You know, plus maintain a job, be a good husband, be a good dad.	No
noviolence_01-19	/datasets/violence/audio/noviolence_01-19.wav	And I was doing Turkish get ups with a barbell and people would rush over and be like, you falling, are you okay? And I was like, I'm trying to figure this out. And a lot of it was reading from a book.	No
noviolence_01-190	/datasets/violence/audio/noviolence_01-190.wav	See, so that's the tricky part because the first thing that goes is the movement practice, which is the thing that makes us human Yeah, that's the thing that supports us. And so that's why when I said hey	No
noviolence_01-191	/datasets/violence/audio/noviolence_01-191.wav	I think you should have some formal movement training, but that can come in a lot of shapes and sizes The thing that we are talking about now is what is your daily physical practice? What can control did you eat six to eight fists?	No
noviolence_01-192	/datasets/violence/audio/noviolence_01-192.wav	vegetables? Could you control your sleep hygiene? Did you just mobilize for 10 minutes? Like show me that you're consistent day after day after day even if that means you didn't breathe hard today.	No
noviolence_01-193	/datasets/violence/audio/noviolence_01-193.wav	you went for a walk around your barefoot with your kids, boom, movement practice, right? That's where we need to start changing the conversation and say, stop being so stinking heroic and be consistent.	No
noviolence_01-194	/datasets/violence/audio/noviolence_01-194.wav	Even just silly things like it seems so cliche, but all these people are starting to take walking meetings now. That's a huge deal. I mean, if you just got, you know, not even including a standing desk, if you just got people to ...	No
noviolence_01-195	/datasets/violence/audio/noviolence_01-195.wav	take two or three walking meetings a day, that would already make a huge difference. You know, but. And we want people to recognize that like this thing.	No
noviolence_01-196	/datasets/violence/audio/noviolence_01-196.wav	It's designed to be ridden hard and put away wet. It can do that. So every once in a while, you should do something crazy.	No
noviolence_01-197	/datasets/violence/audio/noviolence_01-197.wav	But you have to set a preconditions so that when you do that crazy thing, you know, you don't go through your kneecap. You know? And that's the problem, right? We're like...	No
noviolence_01-198	/datasets/violence/audio/noviolence_01-198.wav	I'm gonna change everything, I'm gonna do this team and training run. Boy, now I have Conjured Malaysia Patella or I've torn my meniscus. And now what happens? So you're gonna be 110. We better start.	No
noviolence_01-199	/datasets/violence/audio/noviolence_01-199.wav	putting in the hygiene pieces that make us there. We have to have essentially.	No
noviolence_01-2	/datasets/violence/audio/noviolence_01-2.wav	I was struggling with a lot of different injuries and I came across Kelly's work mobility wad And that's where I really started fixing a shoulder injury that had been bugging me for years. That's where I really	No
noviolence_01-20	/datasets/violence/audio/noviolence_01-20.wav	you know, hey, I'm reading this, I'm gonna experiment with myself. We went into, you know, 15 years of real practice that looked very formal because of our time constraints and because...	No
noviolence_01-200	/datasets/violence/audio/noviolence_01-200.wav	that baseline human movement.	No
noviolence_01-201	/datasets/violence/audio/noviolence_01-201.wav	in general before we try to do the heroic human movement. One thing that's happened with me in my practice is I didn't know all these things, hadn't been exposed to this, didn't have this great movement education.	No
noviolence_01-202	/datasets/violence/audio/noviolence_01-202.wav	And I got to the point where despite all the stuff that I knew, it was taking me an hour and a half to warm up to be able to do what I knew that I could do. The big jumps, the swings, the crazy stuff that I could do.	No
noviolence_01-203	/datasets/violence/audio/noviolence_01-203.wav	That seemed insane. Like, this is total. And anathema too. Yeah, what is this? Where's my ready state? Yeah, exactly. I shouldn't have to warm up to a full range of motion. Yeah. I should be able to instantaneously do what I'm doing.	No
noviolence_01-204	/datasets/violence/audio/noviolence_01-204.wav	So I started, you know, ground-sitting, squatting, kneeling, cross-legged, straddle, just very, the positions as much as possible.	No
noviolence_01-205	/datasets/violence/audio/noviolence_01-205.wav	started hanging every day. Just take a movement snack, make sure that shoulder is getting full extension. I think it's a brilliant idea.	No
noviolence_01-206	/datasets/violence/audio/noviolence_01-206.wav	people go out for a smoke, right? Like, why do people go out for a smoke? Part of it's the, obviously the addiction to nicotine, but it was also an opportunity to get up from your desk. There's also an opportunity to socialize with other people. So you don't, you can throw.	No
noviolence_01-207	/datasets/violence/audio/noviolence_01-207.wav	away the nicotine and keep the habit of getting up and moving and in fact you can substitute with caffeine we're fine. Yeah I mean when I used to work at my old law firm literally no one would get up out of their	No
noviolence_01-208	/datasets/violence/audio/noviolence_01-208.wav	desk for 10 continuous hours except for the two smokers we had they got up four or five times a day and at the time I was like oh but now I look back on it and we all just sat there they	No
noviolence_01-209	/datasets/violence/audio/noviolence_01-209.wav	When I was working at, my first job was at Taco Del Mar slinging burritos and the smokers would take breaks and I was jealous and I was like, well I'm just going to go take a break.	No
noviolence_01-21	/datasets/violence/audio/noviolence_01-21.wav	there's a whole lot of world there that we were not exposed to. I discovered CrossFit, discovered I knew nothing about gymnastics, I knew nothing about powerlifting, and you know some of my early experiences around parkour were through.	No
noviolence_01-210	/datasets/violence/audio/noviolence_01-210.wav	I'm just going to run sprints in the courtyard. But people need this. People need to recognize that it's totally an unnatural thing for a human being to sit for a prolonged period.	No
noviolence_01-211	/datasets/violence/audio/noviolence_01-211.wav	And yet we're still going to have to produce something at work. So how do I make these decisions? Chevron locally shuts the computer system down every hour for five minutes. Beautiful.	No
noviolence_01-212	/datasets/violence/audio/noviolence_01-212.wav	Just plunk, just lock for five minutes. Everyone's like, ah! And then they stand up, they're like, ah! They're like, well, how you doing, Ted? What's going on, Bob? Hey, Mary, how are you? They walk around. Yeah, but apparently it's been great for their culture. Like, people actually talk to each other.	No
noviolence_01-213	/datasets/violence/audio/noviolence_01-213.wav	other and collaborate. And when we were at BBDO, what was the, I can't remember the little acronym they used, but they switched to a totally open plan office and they basically.	No
noviolence_01-214	/datasets/violence/audio/noviolence_01-214.wav	kind of made this rule for their employees that that if you can go talk to someone instead of sending them an email like that's what we expect you to do and because it's open plan they all have	No
noviolence_01-215	/datasets/violence/audio/noviolence_01-215.wav	these little red light green lights on their computer. So if you turn your red light on, it means, hey, I'm trying to get something done here. Don't just interrupt me and talk to me. But otherwise, green light on, the idea is don't send in.	No
noviolence_01-216	/datasets/violence/audio/noviolence_01-216.wav	emails, get up and go talk to someone. That's awesome. And you know that's unusual but cool. We, you know, I think it's amazing. I know you guys because of the internet. I, I've been traveling all over the world teaching because...	No
noviolence_01-217	/datasets/violence/audio/noviolence_01-217.wav	because of the internet. It's a powerful tool. But.	No
noviolence_01-218	/datasets/violence/audio/noviolence_01-218.wav	60% of communication is nonverbal. Within verbal communication we have tone, we have phrasing, we have all these things that are all getting lost when we are interfacing.	No
noviolence_01-219	/datasets/violence/audio/noviolence_01-219.wav	just with text. And we're moving more and more to this interface just with text. And just like movement is a nourishment, right? Socialization is a nourishment.	No
noviolence_01-22	/datasets/violence/audio/noviolence_01-22.wav	through CrossFit. And then what's happened as we've sort of mined and come to really have a good understanding as beginners, like now we're like competent beginners in these.	No
noviolence_01-220	/datasets/violence/audio/noviolence_01-220.wav	Talk about a Gestaltist life. What does it mean to be human? How do we interact?	No
noviolence_01-221	/datasets/violence/audio/noviolence_01-221.wav	I mean, you really are nailing it. What we can start to say is, what are the core principles or values?	No
noviolence_01-222	/datasets/violence/audio/noviolence_01-222.wav	Why aren't you eating food just food like we went through a phase a couple years ago. We're like we're busy Let's grab a bar. We'll have a bar. Oh, like here's a food bar. It's a paleo And what it was it was	No
noviolence_01-223	/datasets/violence/audio/noviolence_01-223.wav	it was food. It was a food like block of substances that kept us nourished and it was devoid of food and we literally were like we can't ever eat another bar ever again so we just stopped by	No
noviolence_01-224	/datasets/violence/audio/noviolence_01-224.wav	bars and lo and behold I was like boy I better eat some eggs for breakfast yeah and that's the kind of thing you have to be aware of what does it mean to be human.	No
noviolence_01-225	/datasets/violence/audio/noviolence_01-225.wav	So the motto of my Brandon Ball move play is move like a human and that's what I think my role is as a teacher But I think we as soon as you start kind of taking on that it obviously is so much bigger than that. It's	No
noviolence_01-226	/datasets/violence/audio/noviolence_01-226.wav	really about how do we live like human beings? How do we foster positive social connections? How do we get make sure we're getting sunlight? How do we eat like a human, right? Because...	No
noviolence_01-227	/datasets/violence/audio/noviolence_01-227.wav	isn't just the nutrients in the food, it's the preparation of the food. It's the ritual, it's sitting down with another human person. There's so much that goes into that right there and that's all part of living.	No
noviolence_01-228	/datasets/violence/audio/noviolence_01-228.wav	like human and when we you know we're we're all trying to sacrifice these these human aspects of herself walking squatting	No
noviolence_01-229	/datasets/violence/audio/noviolence_01-229.wav	eating well so that we can be more productive on a computer. But in the long run it's...	No
noviolence_01-23	/datasets/violence/audio/noviolence_01-23.wav	domains after all these years, we have now really flipped back into going back outside and the application because what we have found is...	No
noviolence_01-230	/datasets/violence/audio/noviolence_01-230.wav	it's sacrificing something that's gonna, it breaks us down in the long run, right? You may be more productive as you're preparing for your exams, but when you adopt that as the...	No
noviolence_01-231	/datasets/violence/audio/noviolence_01-231.wav	habit for your life.	No
noviolence_01-232	/datasets/violence/audio/noviolence_01-232.wav	you're taking away the resource that makes you successful. Because the research is yourself. Yeah, and you're probably not more productive. You know, there's all the studies that show people think, you know, they're all sleep deprived and they think they're super, you know, if they self-test themselves.	No
noviolence_01-233	/datasets/violence/audio/noviolence_01-233.wav	they think they're super productive and turns out they're horrible. Yeah. So we also kind of lie to ourselves thinking we're productive.	No
noviolence_01-234	/datasets/violence/audio/noviolence_01-234.wav	When really we're not, we're just spinning our wheels because we're too tired and haven't moved our bodies. Really now we're like, woo hoo, you know, I'm going to burn my clothes and be cold. And I think.	No
noviolence_01-235	/datasets/violence/audio/noviolence_01-235.wav	I think what people realize is that you can derive immediate benefit in your quality of your life and experience by making subtle small changes that integrate into your already life. You don't have to throw.	No
noviolence_01-236	/datasets/violence/audio/noviolence_01-236.wav	your life. What you just have to do is start conceptualizing it slightly differently. And that means you know like if we all just pooed on the ground we would at least	No
noviolence_01-237	/datasets/violence/audio/noviolence_01-237.wav	squat and maintain that position because the second you can get into a poo shape your body's like whoa bro like there's no tree to hold on to you're gonna work it out and just that you know okay that's a	No
noviolence_01-238	/datasets/violence/audio/noviolence_01-238.wav	silly analogy but in Japan and in Asian countries where they toilet on the ground and sit on the ground and sleep on the ground the incidence of fall	No
noviolence_01-239	/datasets/violence/audio/noviolence_01-239.wav	falls in the elderly drops to zero and the incidents of people don't fall. Because they're always getting down off the ground. I was just talking to Chris McDougall who wrote Natural Worn Hero.	No
noviolence_01-24	/datasets/violence/audio/noviolence_01-24.wav	Great, we weren't skilled, we weren't strong, we didn't have big lungs, we weren't fit. We thought we were, but we were not. So now those things are competent and we realize, why are we, what's the application of all that?	No
noviolence_01-240	/datasets/violence/audio/noviolence_01-240.wav	which is great and we were talking about...	No
noviolence_01-241	/datasets/violence/audio/noviolence_01-241.wav	the fact that these 16, 17 year olds were covering 8 and 10 miles, 8 hours in the mountains. He's like, because they had to. And I think what we've lost is the fact that we are such	No
noviolence_01-242	/datasets/violence/audio/noviolence_01-242.wav	capable animals but we're not we're not even expressing that or laying the foundations to be kidding. We got to build the foundation you have to build a human body and then you have to do	No
noviolence_01-243	/datasets/violence/audio/noviolence_01-243.wav	what it takes to maintain it. And we do have this problem where modern life is not natural, right?	No
noviolence_01-244	/datasets/violence/audio/noviolence_01-244.wav	We need to be able to move like a natural human being and we need to be able to find the kind of targeted Interventions that are gonna allow us to hold on to that capacity as much as possible	No
noviolence_01-245	/datasets/violence/audio/noviolence_01-245.wav	really a natural life. We can remain agnostic about how you get there like you know I think	No
noviolence_01-246	/datasets/violence/audio/noviolence_01-246.wav	you know what i think so really appreciate across this at least it's brought in a a language of saying hey look you know	No
noviolence_01-247	/datasets/violence/audio/noviolence_01-247.wav	you should be able to do some of these basic tenants of formal movements. And underneath there we start to create a language, if we're smart enough to see what we're doing.	No
noviolence_01-248	/datasets/violence/audio/noviolence_01-248.wav	between, you know, of a practice that I can work in in an hour and do some basic gymnastics and cartwheels and rolling and stands and play.	No
noviolence_01-249	/datasets/violence/audio/noviolence_01-249.wav	you know, we're getting to the place where we can start to create a language vocabulary, but we don't hold on to that, you know. We're like as...	No
noviolence_01-25	/datasets/violence/audio/noviolence_01-25.wav	The application is I take those skills, that formalness, and I need to go translate it into freestyle movement, into less formal movement situations. And what happens is I became a more formalist.	No
noviolence_01-250	/datasets/violence/audio/noviolence_01-250.wav	long as if you want to and I always laugh at like if you look at you know portal or any of the move that stuff it looks like you as long as you're crawling on the ground you're fit as long as it's like capoeira you must be	No
noviolence_01-251	/datasets/violence/audio/noviolence_01-251.wav	fit right and but that's just a different language to solve the same sets of problems and that's what we should show people is that you should be able to do all of these things in fact take yourself out	No
noviolence_01-252	/datasets/violence/audio/noviolence_01-252.wav	and go suck in another language and then go suck in another language and see how you can resolve	No
noviolence_01-253	/datasets/violence/audio/noviolence_01-253.wav	what you think are the disparities is the common language. It's like we're all speaking Esperanto underneath all these different things, the romantic language of love. And, but the idea here is...	No
noviolence_01-254	/datasets/violence/audio/noviolence_01-254.wav	is that there is a root understanding of what it means to be human, and you're absolutely right. We don't care how you get there, just make sure that you get there. Yeah, absolutely. So I wanted to, we talked about that socialization.	No
noviolence_01-255	/datasets/violence/audio/noviolence_01-255.wav	piece that, how do you live like a human piece? And I wanted to just ask Juliette and you about this before she has to leave because it's something that I have been enormously impressed with.	No
noviolence_01-256	/datasets/violence/audio/noviolence_01-256.wav	when I've come down to San Francisco CrossFit. Of all the CrossFit gyms that I've worked with, of all the different gyms that I've gone into, I can't say that anywhere else has had as much positive energy when you just walk in the...	No
noviolence_01-257	/datasets/violence/audio/noviolence_01-257.wav	door at a San Francisco CrossFit. Someone comes up to you, talks to you immediately, is open, is friendly. All the staff are clearly engaged, really enjoy each other. I've noticed over the years it comes to the fact that we're all very friendly.	No
noviolence_01-258	/datasets/violence/audio/noviolence_01-258.wav	coming to visit that the staff has retained here. It's a lot of the same people years and years and years. And.	No
noviolence_01-259	/datasets/violence/audio/noviolence_01-259.wav	When we're movement is great, but we are social creatures and in order for you know the thing that holds a lot of people back from having a better movement practice is that they don't	No
noviolence_01-26	/datasets/violence/audio/noviolence_01-26.wav	much better paddler, I became a much better mountain biker, right? The running is interesting. So we still live in this formal domain, but I can tell you though that we're interested in the...	No
noviolence_01-260	/datasets/violence/audio/noviolence_01-260.wav	feel supported in it. They feel like they're going to be a weirdo if there's a person sitting on the ground.	No
