id	path	toxicity	text
angry_23-2	/datasets/violence/yt_audio/angry_23-2.wav	Yes	You hit me in my mouth and I bet you could shut this bitch down. What you gonna tell? My mama got them dogs behind the bitch and my mama a big way bitch you could shut this bitch down.
angry_29-17	/datasets/violence/yt_audio/angry_29-17.wav	Yes	all that hooping and hollering all you want to. Just make sure when the police get here, you tell them, I gave this man a $5 bill to warn him I changed back. I ain't no dumb, dumbass hoe.
angry_30-23	/datasets/violence/yt_audio/angry_30-23.wav	Yes	The first time she was wandering around the hallways on the side where the parents pick her up And she never been on that side of the hallway, so who is watching our child?
angry_28-2	/datasets/violence/yt_audio/angry_28-2.wav	Yes	that y'all are eating, she just ate them, licked her fingers, and you did it. You guys need to make sure that you stick.
angry_40-4	/datasets/violence/yt_audio/angry_40-4.wav	Yes	fucking talking to, I'm grown, I'm grown, I just want my money back, I just want my money back, I just want my money back, I don't care about the kids. I don't care.
angry_30-26	/datasets/violence/yt_audio/angry_30-26.wav	Yes	Now what if the next time she didn't get in somebody's car? What if the next time she didn't get on the wrong bus and nobody knows where she is?
angry_39-1	/datasets/violence/yt_audio/angry_39-1.wav	Yes	Bring it down one second. You and I are not where I am. We just need to understand that you and I are not where I am. We are the kids. We are the kids.
angry_37-1	/datasets/violence/yt_audio/angry_37-1.wav	Yes	I'm calm, I'm calm, I'm calm, I just want to order, I just want to order without people cutting me.
angry_40-18	/datasets/violence/yt_audio/angry_40-18.wav	Yes	I just want my change. I don't have no money. I don't have no money. Bitch, you better get your teeth right. Get your smack. Yeah, I know.
angry_26-8	/datasets/violence/yt_audio/angry_26-8.wav	Yes	You need to. I don't care who you is, somebody better tell me something. Somebody better tell me something.
angry_26-4	/datasets/violence/yt_audio/angry_26-4.wav	Yes	Give my money! Somebody better give my money before I start asking them! Give my money! Put anybody in there! The day they are naked to kill!
angry_39-2	/datasets/violence/yt_audio/angry_39-2.wav	Yes	So we're gonna quit arguing. So we're gonna quit arguing. So we're gonna quit arguing. I'm the one that walked out.
angry_33-11	/datasets/violence/yt_audio/angry_33-11.wav	Yes	anybody. Baby, I have a wonderful day. Truly blessed. Best believe that. Best believe that.
angry_39-3	/datasets/violence/yt_audio/angry_39-3.wav	Yes	You're not doing anything wrong with me. You're a fucking prick, I'm a- Yeah, I'm a fucking prick. You're not a fucking prick. You're a fucking prick.
angry_23-3	/datasets/violence/yt_audio/angry_23-3.wav	Yes	Show him in my mouth. Do it. I will. Let me call my baby daddy. Then y'all ran my baby over the basket.
angry_36-11	/datasets/violence/yt_audio/angry_36-11.wav	Yes	You can't be! They're gonna storm! They're gonna storm now! Shut up! Go ahead and call the owner.
angry_34-2	/datasets/violence/yt_audio/angry_34-2.wav	Yes	You're not talking to some of your girlfriends, okay? Oh, but someone will talk to you because I'm going to report you. Okay, she's going to deal with you, okay?
angry_27-3	/datasets/violence/yt_audio/angry_27-3.wav	Yes	Come on! That's my head! Close that! I'm out! Is that... Yes. That's a new word. Beast! Why you say something, man? Uh-uh. Where you at?
angry_36-21	/datasets/violence/yt_audio/angry_36-21.wav	Yes	I don't want to sleep. I want to put everything on. I need a phone. Go sit down and stop right now.
angry_37-6	/datasets/violence/yt_audio/angry_37-6.wav	Yes	like that period. So if you got problem, I'm not gonna take your order. You're gonna exit. Oh, so you don't want my order? No, you're gonna exit. Oh, so you don't want my order? I'll get my fucking car and go order my diet.
angry_39-7	/datasets/violence/yt_audio/angry_39-7.wav	Yes	I'm like, I'm trying to figure out what's going on.
angry_24-1	/datasets/violence/yt_audio/angry_24-1.wav	Yes	Give me my fucking money back! Give me my fucking money back! Give me my fucking money back! Give me my fucking money back! I'm gonna order the large!
angry_40-11	/datasets/violence/yt_audio/angry_40-11.wav	Yes	Please pull up right now so you can get in the bag. I want my money, please. Can you please give me my change or something
angry_30-22	/datasets/violence/yt_audio/angry_30-22.wav	Yes	That's terrible. The last time- I gotta go over it, but I gotta worry every day if my daughter is gonna make it on the damn bus! The last time, she was in a hallway sleep. They just skipped-
angry_31-3	/datasets/violence/yt_audio/angry_31-3.wav	Yes	I asked you when I got out of my car. Now I want a phone number. I'll go, I'll go. Thank you. Alright, I'm sorry.
angry_29-27	/datasets/violence/yt_audio/angry_29-27.wav	Yes	I told him, hold on, let me wrinkle my points, throw my tissue, what I need to wipe my ass with. My soap, my aflouration, you feel me? Let me get that first, y'all always getting out.
angry_29-16	/datasets/violence/yt_audio/angry_29-16.wav	Yes	You gonna give me my mama? Thank you! Thank you! I ain't the only one wrong in this bitch! I ain't wrong at all! You got the wrong one! I don't give no fuck, pull this ass nigga!
angry_30-14	/datasets/violence/yt_audio/angry_30-14.wav	Yes	This is the third time y'all lost her. And I- My son called me from the bus, crying, wondering where his damn sister is. This is the third time. And it's crazy that-
angry_40-9	/datasets/violence/yt_audio/angry_40-9.wav	Yes	You're not gonna give me my money, but you ain't got a crack shot of comfort to the McDonald's on Taylor's, bro I just came up here to get but some food. This bitch ain't gonna give me my change. I gave her 20 She gave me a dollar
angry_23-9	/datasets/violence/yt_audio/angry_23-9.wav	Yes	Please my baby, please come back. Please my baby. Please. Please. Please. Let me out. Let me out. OK. Let me out. It was being. I mean. Let me out. It was being.
angry_29-33	/datasets/violence/yt_audio/angry_29-33.wav	Yes	Oh God, he already hit you saying y'all been standing right here the whole time. I did not did I just expect this man one time? No
angry_40-3	/datasets/violence/yt_audio/angry_40-3.wav	Yes	because I let rolling the ads and shit, but I'm also wrong, but I'm wrong, I'm old 30. You can't tell me what I can't say about my money. I work for my money.
angry_29-3	/datasets/violence/yt_audio/angry_29-3.wav	Yes	I'm not messing, I said let me know when I point stuff up here. You can stay right there. If you want to, the police get here. You're the one going to be escorted out the prison. I ain't going to be going nowhere. I'm going to get my money mixed. Damn.
