id	path	text	toxicity
angry_12-144_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-144_cloned.wav	Come on! This is a gun on a book Come on! What the fuck? Hey bitch!	Yes
angry_12-145_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-145_cloned.wav	What the fuck? I was playing. What the fuck you doing? I was playing. What the fuck?	Yes
angry_12-146_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-146_cloned.wav	We shout our asses, that's what we do. That's right. Everything, feel. No, don't touch, don't touch. Come on, come on. Come on, come on. Come on, come on.	Yes
angry_12-147_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-147_cloned.wav	Oh, shit. Fuckin' shit! Fuckin' shit! Oh, shit.	Yes
angry_12-15_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-15_cloned.wav	Well, tell you what, child white wouldn't piss around in a city park and do it. But just don't fuck around with my rails, because the neighbors will go ape shit. Okay. And I'm gonna deal with them for weeks. Okay.	Yes
angry_12-150_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-150_cloned.wav	You're talking to it! You're talking to the manager! Get out! You're not going to be standing here! Bye! Bye!	Yes
angry_12-152_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-152_cloned.wav	Tell me the price you want to keep on. So which one you want to go? Which one you want to go? You're not going to be served here. Which one you want to go? Go ahead.	Yes
angry_12-16_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-16_cloned.wav	We will get out of here. And I'll find out where you live, because I love doing that too. That's scary. I have no fucking life. I live in Reno. This is a shit hole. Okay, what do you think I have to do? Follow you guys around.	Yes
angry_12-17_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-17_cloned.wav	I live in Fallon. What's that? I live in Fallon. Well, that's a bigger shit hole. Yeah, it is. Too bad for you. It's pretty tight, though. Sucks for you. All right. Let's live in Maui, San Francisco, Santa Fe. Trust me.	Yes
angry_12-18_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-18_cloned.wav	nice places. I fucked up. I lost my home. Got divorced. Don't fucking do that either. Okay. But don't ride a board down here. All right. Don't do it. I'm just going to get to the neighbors.	Yes
angry_12-2_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-2_cloned.wav	plenty of bear hills over here but don't do it in the park. This stuff just fucks up the landscaping. Got your shovels, you got all this shit. I have to come over here and tear up all this shit.	Yes
angry_12-20_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-20_cloned.wav	I get paid for this shit. I'm strong and light, you know. I beat a tight little vagina, I'd bang him too.	Yes
angry_12-21_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-21_cloned.wav	I'm a whoremonger, trust me. I'm an angry fucking 50 year old guy, trust me.	Yes
angry_12-22_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-22_cloned.wav	I go out and I pump young girls.	Yes
angry_12-23_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-23_cloned.wav	I just fingered my baby sister. That's how I feel about it.	Yes
angry_12-26_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-26_cloned.wav	I'll tear it off. It's in the city park. I will tear the motherfuckin' rock. Does that make sense to you? You should be sparking up a bone. Just fucking get lit.	Yes
angry_12-28_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-28_cloned.wav	do it yeah break a man that way you make your bitch for life hey look at my that's what I want for winter I want girls naked	Yes
angry_12-40_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-40_cloned.wav	But you should do it a whole lot harder. Tell her. Tell mom. You tattlin'? Mom is gonna... You're gonna get grounded for tattlin'. Mom's gonna ground the hell out of you. Hey! What the heck?	Yes
angry_12-41_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-41_cloned.wav	Wait till mom comes to pick me up. No, there are enough F words coming out of his mouth that he should be ashamed of what he said. And he said his mouth...	Yes
angry_12-42_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-42_cloned.wav	didn't fire. You're getting his dad. Don't listen to him, he's crazy.	Yes
angry_12-43_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-43_cloned.wav	I hope his parents see it. I had his mom's number, you want to call her? And I hope she grounds him for eternity. Because you...	Yes
angry_12-45_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-45_cloned.wav	Even leaving you hanging boy leaving you hanging	Yes
angry_12-54_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-54_cloned.wav	I was there once. I'm trying to get some of the urbanized. Urbanized poo.	Yes
angry_12-6_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-6_cloned.wav	No, I'm gonna radical trust me boys fucking radical from the 70s hard fucking core Okay, all right gasoline. You know pour sugar in the gasoline	Yes
angry_12-67_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-67_cloned.wav	Watch out, police! I'm trying to disrespect your... Wait, what are they called? Hops? MOVE!	Yes
angry_12-69_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-69_cloned.wav	I got it though. I care how smart you are. Just touch me. I dare you to touch me. Just touch me. I'll close my eyes and let you in. Do it.	Yes
angry_12-7_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-7_cloned.wav	Set the fucking house on fire, fuck your girlfriend, that kind of radical. That's how bad I am. Really bad. Don't do it in the park.	Yes
angry_12-71_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-71_cloned.wav	conversation with the young man. I don't understand boy, why you got, look, look what you've done started. That made it ten times worse.	Yes
angry_12-76_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-76_cloned.wav	Remember this the rest of your life. You got- I-I will punch up this- Remember this the rest of your life. Get out of here! Get out of here! Remember this the rest of your life. You got treated like a little bitch.	Yes
angry_12-77_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-77_cloned.wav	If you touch this guy again, I'll break your head! Go drink some water, you bastard! What's that for a truck? The rest of your life, remember you got a truck like that. Oh, you got it!	Yes
angry_12-8_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-8_cloned.wav	up the landscaping, alright? Don't do it here. Every time it snows, my dick takes a beating with this shit. Really fucking hard.	Yes
angry_12-81_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-81_cloned.wav	Sorry! I'm sorry, I'm sorry! I forgot! Sorry! I forgot that you were a cunt! Sorry!	Yes
angry_12-94_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-94_cloned.wav	What are you gonna do? What are you gonna do? You gonna get me? You're gonna get me? Yo, she's just begging to be roasted right now, son.	Yes
angry_12-95_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_12-95_cloned.wav	Get the fuck out!	Yes
angry_14-38_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-38_cloned.wav	Fuck you bitch! Now! Whatever!	Yes
angry_14-40_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-40_cloned.wav	You better tell me you're in part of this shit. Fuck you bich! You're gonna work on me, you better go at home. For real? I know it. Yo! I know it.	Yes
angry_14-41_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-41_cloned.wav	Talk to me bitch, talk to me bitch, talk to me bitch, talk to me bitch.	Yes
angry_14-42_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-42_cloned.wav	You're out of your mind! I'm not going nowhere! Alright, just leave it on the hallway. What am I going to leave it on the wall? Just walk your way! Bitch!	Yes
angry_14-43_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-43_cloned.wav	James, shut up! Really? You serious? You serious? You're a grown ass man! What? You fucking 16!	Yes
angry_14-44_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-44_cloned.wav	I don't want that bitch! Stupid! Why you telling me to let it go? I'm not saying nothing! I don't have kids!	Yes
angry_14-45_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-45_cloned.wav	My kids, my baby daddy gonna smash him, smash him.	Yes
angry_14-46_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-46_cloned.wav	I'm talking. What kind of niggas get wild with a bitch? Y'all right. You hear that, girl? He can't talk. He can't talk. I will get out of the vehicle.	Yes
angry_14-48_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-48_cloned.wav	This is, you're raping me. This is rape, this is rape. This is rape. Ah! Ah! Okay. Relax your arms.	Yes
angry_14-54_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-54_cloned.wav	You're gonna get in so much trouble, you son of a bitch! You're gonna-	Yes
angry_14-55_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-55_cloned.wav	You don't even know what you're doing! I'm telling you, I'm gonna fucking sue you! Stop. What's your name? Argedona, Ard fucking Godona, you're gonna get arrested, you're gonna get fu-	Yes
angry_14-56_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-56_cloned.wav	Oh my god, you don't know your own laws! I'm whooping your motherfucking ass! I'm not playing!	Yes
angry_14-57_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-57_cloned.wav	I'm not playing. I'm gonna stump a mud hole in your ass and walk it dry. Tonight! If you don't have all of that shit on.	Yes
angry_14-58_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-58_cloned.wav	You got an excuse for every goddamn thing and it's a motherfucking lie. It ain't even an excuse, it's a motherfucking lie.	Yes
angry_14-60_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-60_cloned.wav	You must fucking think I'm stupid! You must think I'm stupid!	Yes
angry_14-61_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-61_cloned.wav	your mother stupid. All that shit that y'all do, we done did it six times already. So don't think you smarter than us.	Yes
angry_14-62_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-62_cloned.wav	You better get them goddamn books. That's all that's what I know and you better pass that motherfucking class Or your ass is stupid	Yes
angry_14-64_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-64_cloned.wav	10 minutes to do your goddamn homework and do your classwork and stop fucking talking and giggling. That goes for you too, Signe.	Yes
angry_14-65_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-65_cloned.wav	How the fuck we getting called? Oh, Sydney was giggling and laughing and playing with other goddamn students. Do your fucking work!	Yes
angry_14-67_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-67_cloned.wav	It's a damn shame because all y'all are smart. Y'all just don't want to do the fucking work. It ain't that hard. You do your homework. You do your classwork.	Yes
angry_14-68_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_14-68_cloned.wav	You fucking pass! If you don't know something, you ask a goddamn question! That's how simple it is!	Yes
angry_15-1_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-1_cloned.wav	I don't give a fuck about going to jail. That's the point. Why can't I give my shit, dude? Get what? My car. That's the only thing I can think of that's with my kid. Your name is not on it. My wife...	Yes
angry_15-10_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-10_cloned.wav	Fuck off! You fuck off! Go on! Go on! Fuck off! On engine!	Yes
angry_15-11_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-11_cloned.wav	You're a scardag! Fuck off now! You're a cold fuck-off! Fuck off! Come on! Come on, come on, come on! Fuck off! Fuck off! Fuck off!	Yes
angry_15-12_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-12_cloned.wav	Go on the fuck in the car! Go on! Fuck you! I won't fucking hit you! I'll kick you!	Yes
angry_15-19_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-19_cloned.wav	We have different. Are you the mom? No, no. Are you the mom? Not going nowhere. Not going nowhere. You touch me, you touch me.	Yes
angry_15-2_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-2_cloned.wav	I just picked up the car, man. Where the fuck you, dude? Okay, you're a fucking piece of shit. How the fuck you gonna do that to me? How you gonna do this, man?	Yes
angry_15-24_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-24_cloned.wav	Okay? You are crazy! I am crazy! You are dealing with a crazy one here! You are crazy! You know, if you talk a bitch, I'm a bitch!	Yes
angry_15-27_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-27_cloned.wav	Ring around the rosy, pockets full of pussies Hey! Weird. Watch.	Yes
angry_15-29_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-29_cloned.wav	I'm getting out of my car. You want a medal for being the creepiest person I've ever seen?	Yes
angry_15-3_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-3_cloned.wav	I'm the fucking other dude. At this point, I'm gonna have to go walk away from you. Why? It's the law, man. We don't ride it. Why the fuck can't I get my car back, man? Fuck you, you fucking punk.	Yes
angry_15-31_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-31_cloned.wav	She's gonna break my fucking window.	Yes
angry_15-32_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-32_cloned.wav	Two hours later Don't do that, don't do that! What are you doing? Now she's shaking my fucking car	Yes
angry_15-35_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-35_cloned.wav	Creepy lady.	Yes
angry_15-39_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-39_cloned.wav	I wish I was dead right now, can you please run me over?	Yes
angry_15-43_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-43_cloned.wav	What the fuck?	Yes
angry_15-48_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-48_cloned.wav	He just said he's gonna drag me off the train. If we have to, we will, yes. Come near me, it's an assault. Come near me, it's an assault! Because he just said he's gonna drag me off the train.	Yes
angry_15-49_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-49_cloned.wav	Get away from me. Then jump off. Get away from me. Come on in. You couldn't touch me. You couldn't touch me. Come on in. You first. Come on in. Get away. Let him try first. Come on. Come on in. That was one and one and first.	Yes
angry_15-51_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-51_cloned.wav	Alright, I'll turn you down mate. Stephen, it's only the first time, it's there to happen is it?	Yes
angry_15-52_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-52_cloned.wav	What do you mean, you fag? Fuck off!	Yes
angry_15-53_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-53_cloned.wav	Arrgh, Argentina! FUCKING?!?	Yes
angry_15-54_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-54_cloned.wav	What? Don't kick me. Get off me now. Get off! Get off!	Yes
angry_15-56_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-56_cloned.wav	If you ripped my coat, I swear to God.	Yes
angry_15-67_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-67_cloned.wav	I can call some bloods of the crypt, but how about the war I farmed up, bitch? Didn't I kick you in the goddamn open town for driving you down the goddamn alley?	Yes
angry_15-68_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-68_cloned.wav	Stay in L.A. motherfucker!	Yes
angry_15-69_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-69_cloned.wav	Check all this shit down, man.	Yes
angry_15-71_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-71_cloned.wav	Get the fuck out of here!	Yes
angry_15-72_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-72_cloned.wav	I'm gonna go down there and show them. Dig it! Dig it! This is world-class shit, though.	Yes
angry_15-8_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-8_cloned.wav	Fuck off! Who are you? Who are you? Nigga. I'll tell you what.	Yes
angry_15-9_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_15-9_cloned.wav	What the fuck did you do? What the fuck did you do? What the fuck did you do? What the fuck did you do? Get out of here!	Yes
angry_16-12_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-12_cloned.wav	I am done, she pulled out the pad. I am fucking done. Can I sneak up? What nigga? Do you want to see me go out, man? I'm going to the back floor. That's what I'm saying. One.	Yes
angry_16-14_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-14_cloned.wav	You're stuck, you're stuck. You gonna do all that? All that. You gonna do all that? All that shit. All that shit, nigga. It's my life I'm fighting for. I'm gonna fight.	Yes
angry_16-41_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-41_cloned.wav	Fuck out of here. Your man is a fucking fool. Anyway, mommy, I thought you were going to have a great girlfriend. And so was the man right there.	Yes
angry_16-43_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-43_cloned.wav	Go! Go! Go! Go! Whoa!	Yes
angry_16-44_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-44_cloned.wav	Get out of there! Get out of there! Don't take me! Don't stop! Stop!	Yes
angry_16-45_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-45_cloned.wav	Stop! Stop! Stop it! Come on! Stop! Stop! Stop! Get out!	Yes
angry_16-47_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-47_cloned.wav	No, you don't have to do that.	Yes
angry_16-6_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-6_cloned.wav	Got sandy cheese boy you ain't notice? Got a booty on him.	Yes
angry_16-7_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-7_cloned.wav	Do it for the camera. Do it for the camera right now. Do it for the camera. Do it for the camera. We don't know who you are yet. Straight Bulls outfit. It give you that power.	Yes
angry_16-8_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-8_cloned.wav	Show everything, let's see the ball outfit. No! Okay. Let's go. Okay. Okay. How you gonna get the ball? Don't trip.	Yes
angry_16-9_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_16-9_cloned.wav	I tripped before too! Don't trip! Don't trip! Don't trip now! Take everything off my nigga, take everything off! One side, one side! Get him! Get him now! Get him, you got him, you got him, you got him!	Yes
angry_17-10_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-10_cloned.wav	Go. It's on those cameras and it's going to be Do not touch me. I'm not taking a picture. I'm making sure that I'm going to	Yes
angry_17-11_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-11_cloned.wav	be safe whenever I walk out of here. What you mean? What you want to go though? Go, bye. This place is getting shut down. I will do what I can.	Yes
angry_17-12_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-12_cloned.wav	You suck my bitch for real? Get off of my face. You wanna get slapped? This is a... I'm calling the cops. I'm gonna fuck all the things in here.	Yes
angry_17-24_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-24_cloned.wav	and I did not take my pill today. Okay. So I'm telling you right now, I'm going to explode. Just don't explode on me. I'm going to write this up. Because right now, I can make a fist with no problem.	Yes
angry_17-25_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-25_cloned.wav	I broke many people's arms and I'm, because it's his fault. He's the one that crossed over in front of me. Don't break arms right now because I gotta get this written up, okay?	Yes
angry_17-28_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-28_cloned.wav	that shows up on YouTube, I will find you. And yes, it's a threat. Tell him to shut the camera off.	Yes
angry_17-29_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-29_cloned.wav	Honest Guard Officer, tell him to shut the camera off now. By law I can't. Honest Guard, this shows up on YouTube. Robinson, count she about coming after and her coming after.	Yes
angry_17-30_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-30_cloned.wav	I suggest you get in your vehicle sit on don't touch me Go sit in your vehicle	Yes
angry_17-31_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-31_cloned.wav	I don't like my picture taken! Ma'am, ma'am, listen to me. Sit in your vehicle. Tell him to shut it off now. Go sit in your vehicle or he can't take you, okay? Go sit in your vehicle. I do not want this on YouTube.	Yes
angry_17-32_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-32_cloned.wav	Tell him to shut it off now! Shut it off now! Okay, it's off. Shut it off now! Put the goddamn thing in your car now!	Yes
angry_17-33_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-33_cloned.wav	Listen, get in your vehicle or I'm going to arrest you for creative disturbance. Okay, do you understand me? Sit down, let me write this up, we'll get out of my underwears. He's taping me again!	Yes
angry_17-35_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-35_cloned.wav	I hate this stuff! I don't care! I want that off! I want that off! I want that off!	Yes
angry_17-36_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-36_cloned.wav	No! That is my right and I don't like that shit! I don't like to be on the internet at all! I don't believe in the internet! Please!	Yes
angry_17-37_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-37_cloned.wav	I'm not putting it on the YouTube, just getting that shit out. Yeah, he just said it was going on YouTube and I don't want it. So I'll be glad it's on YouTube, you guys are all gonna be fucking dead. Hey, ma'am. Oh, my God. You know what?	Yes
angry_17-40_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-40_cloned.wav	Now, sit down and shut up. I'm gonna treat you like a five-year-old until you learn to behave yourself. I don't care what you like, what you don't like. You shut up. I don't like you driving that car into public.	Yes
angry_17-41_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-41_cloned.wav	Okay? Put the word on you if you don't want to be caught and killed. Put the word on you. You say you're trying to cover that phone, you're trying to sue me, you're going to kill me.	Yes
angry_17-42_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-42_cloned.wav	Sit down and shut up!	Yes
angry_17-44_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-44_cloned.wav	You got your drive-by stretch for George or anybody? I do, I'm so sorry. Nah, she's about to go to jail, she don't shut her mouth.	Yes
angry_17-45_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-45_cloned.wav	God, this is not looking good! Hush, I'm not coming! You're like a disease! I'm the truth! And you're an unwanted tribe!	Yes
angry_17-47_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-47_cloned.wav	You better be the driver, why wouldn't you drive you around? Why wouldn't you drive your fucking butt around? I'm not gonna drive you around! I'm not gonna drive you around!	Yes
angry_17-48_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-48_cloned.wav	You know there's been two suicide bus drivers in this city already. Shut up! Slam the bus straight into the wall, man! Shut the fuck up! You're retarded, girl! You're so retarded, man!	Yes
angry_17-51_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-51_cloned.wav	lay off that crack. I'm calling the Messiah I'll kill you, serve the Jews or die. You have no idea what you're talking about. I'm part of the Reddys campaign and I don't ever want the Messiah.	Yes
angry_17-52_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-52_cloned.wav	I want you to be completely abandoned and I want you to turn into a slave. There's no point in a reason. I'm a Jew, it's not my fault, I killed the retired Nazis.	Yes
angry_17-54_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-54_cloned.wav	Every mix what I do kills you not.	Yes
angry_17-55_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-55_cloned.wav	Every enemy I kill is off the Jewish people. Now shut your nasty mouth up, or shut the cock. How much cock have you...	Yes
angry_17-56_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-56_cloned.wav	You suck that cup! Put it in your throat girl, you got to get that cup in your beard! You little ho! You little naughty girl, you're naughty! You're naughty! I	Yes
angry_17-57_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-57_cloned.wav	I will call around my house if I curse you in the shop. Please be quiet. Please. Come around my house if I curse you in the shop. Are you listening? Yes. Yeah. I'm listening. Be quiet. Go outside and look.	Yes
angry_17-7_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-7_cloned.wav	You're cursing. Are you serious? Are you serious? Are you... You cannot treat people like this. This is your...	Yes
angry_17-9_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_17-9_cloned.wav	ice cream and they gave me some garbage and I'm not gonna eat it. Really? Really? Okay. Get out of here. And you're rude. Go ahead bro, go ahead. You are so rude. You gotta give a 4-3. Bitch I- You are so rude.	Yes
angry_18-1_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-1_cloned.wav	You just take a picture motherfucker. Oh for shit. You could have scanned this. You could have scanned this. When you sit down and went in FBI with that punk ass shit over 250.	Yes
angry_18-12_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-12_cloned.wav	Get out! We go!	Yes
angry_18-13_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-13_cloned.wav	Don't do that anymore. Don't do that to the Korean. Don't do that! You're not going to ask the customer to check the price. I said I'm sorry. I didn't get anything.	Yes
angry_18-14_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-14_cloned.wav	No, you did? No, because you pointed your finger. No, before I did, you did too many things I couldn't do. You failed. You're supposed to not walk here.	Yes
angry_18-15_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-15_cloned.wav	Your job is not for you! Your job is not for you! What? Don't you like to quarrel? Do you understand?	Yes
angry_18-16_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-16_cloned.wav	You do so many times to the Korean. And they do not know how to speak in English. That's why you need to make up. Old, no makeup.	Yes
angry_18-18_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-18_cloned.wav	Cry doesn't mean anything. Cry doesn't mean anything. So what do you want to do to me? I'm here right now. I do. I do.	Yes
angry_18-2_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-2_cloned.wav	You call the staff, don't tell me what that. Hey, Bush, you can't tell them anyway. So don't use that. I'm gonna cash it. That ain't no big tag. You're making a big tag out of it.	Yes
angry_18-3_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-3_cloned.wav	You want to scare them now? I thought I had to get in line to scare them. You guys have money? I need the paper. Come on, you got fucking...	Yes
angry_18-33_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-33_cloned.wav	Can you speak English? Probably not. Can you speak English?	Yes
angry_18-34_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-34_cloned.wav	Can you speak English? Okay son, you're arrested. Arrest! Dishonesty!	Yes
angry_18-35_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-35_cloned.wav	And we know where he works!	Yes
angry_18-4_cloned	/generate_cloned_audio/qwen3_tts/violence/cloned audio/angry_18-4_cloned.wav	Here. My bullshit, this is bullshit. I come in and get my prescription all the fucking time. I don't steal nothing. I'm gonna kiss my ass with that bullshit.	Yes
